SA2_CODE_2021,Buddhism_P,Christianity_Tot_P,Other_Religions_Tot_P,Hinduism_P,Islam_P,Judaism_P,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_P,Total_P_Ex,Buddhism_Percent,Christian_Percent,Other_Religions_Percent,Hinduism_Percent,Islam_Percent,Judaism_P,No_Religion_Percent,,,Tot_P
314031393,73,3816,43,31,16,3,4330,423,8312,0.878248316,45.90952839,0.51732435,0.372954764,0.192492782,0.192492782,52.093359,,,8735
314031394,138,6336,158,293,88,5,5740,994,12753,1.08209833,49.68242766,1.238924175,2.297498628,0.690033718,0.690033718,45.00901749,,,13747
315011395,0,680,0,0,0,0,341,81,1020,0,66.66666667,0,0,0,0,33.43137255,,,1101
315011396,34,3645,38,11,5,0,2624,1431,6372,0.533584432,57.20338983,0.596359071,0.172630257,0.078468299,0.078468299,41.18016321,,,7803
315011397,4,519,0,0,0,0,305,153,828,0.483091787,62.68115942,0,0,0,0,36.83574879,,,981
315011398,3,1285,0,0,0,0,192,211,1480,0.202702703,86.82432432,0,0,0,0,12.97297297,,,1691
315011399,4,1629,8,0,0,0,522,612,2169,0.184416782,75.10373444,0.368833564,0,0,0,24.06639004,,,2781
315011400,39,2359,24,3,25,5,1917,1829,4375,0.891428571,53.92,0.548571429,0.068571429,0.571428571,0.571428571,43.81714286,,,6204
315011401,14,2287,35,10,14,0,757,302,3119,0.448861815,73.32478358,1.122154537,0.320615582,0.448861815,0.448861815,24.27059955,,,3421
315011402,0,3187,8,0,0,0,505,423,3701,0,86.11186166,0.216157795,0,0,0,13.64496082,,,4124
315011403,26,1514,6,28,7,0,1927,591,3506,0.741585853,43.18311466,0.171135197,0.798630918,0.19965773,0.19965773,54.96292071,,,4097
315021404,19,1868,304,13,4,0,2125,589,4332,0.438596491,43.1209603,7.01754386,0.300092336,0.092336103,0.092336103,49.05355494,,,4921
315021405,103,8368,106,119,81,7,7493,2034,16283,0.632561567,51.39102131,0.650985691,0.730823558,0.49745133,0.49745133,46.01731868,,,18317
315021406,29,1865,5,19,10,3,1381,738,3306,0.877192982,56.41258318,0.151240169,0.574712644,0.302480339,0.302480339,41.77253479,,,4044
315021407,6,1689,7,13,9,0,858,513,2582,0.232378002,65.41440744,0.271107668,0.50348567,0.348567002,0.348567002,33.23005422,,,3095
315031408,10,2934,3,8,0,0,1280,510,4239,0.235904695,69.21443737,0.070771408,0.188723756,0,0,30.1958009,,,4749
315031409,25,2339,8,0,5,0,1061,536,3435,0.727802038,68.09315866,0.232896652,0,0.145560408,0.145560408,30.88791849,,,3971
315031410,7,1100,3,7,15,0,665,354,1802,0.38845727,61.04328524,0.166481687,0.38845727,0.832408435,0.832408435,36.90344062,,,2156
315031411,0,1596,9,3,0,0,890,216,2497,0,63.91670004,0.360432519,0.120144173,0,0,35.64277133,,,2713
315031412,8,2067,10,11,3,0,1053,486,3161,0.253084467,65.39069915,0.316355584,0.347991142,0.094906675,0.094906675,33.31224296,,,3647
316011413,154,8793,70,93,52,31,7601,1165,16795,0.916939565,52.35486752,0.416790712,0.553736231,0.309615957,0.309615957,45.25751712,,,17960
316011414,153,7885,102,137,56,22,8111,1033,16468,0.929074569,47.8807384,0.619383046,0.831916444,0.340053437,0.340053437,49.25309692,,,17501
316011415,129,5019,85,134,36,23,5845,686,11264,1.145241477,44.55788352,0.754616477,1.189630682,0.319602273,0.319602273,51.89098011,,,11950
316011416,139,4778,126,181,42,19,5372,890,10654,1.304674301,44.84700582,1.182654402,1.698892435,0.394218134,0.394218134,50.42237657,,,11544
316021417,59,4619,20,29,8,3,4782,525,9518,0.619878126,48.52910275,0.210128178,0.304685858,0.084051271,0.084051271,50.2416474,,,10043
316021418,53,3121,22,23,27,12,3114,585,6371,0.831894522,48.98760006,0.345314707,0.36101083,0.423795323,0.423795323,48.8777272,,,6956
316021419,78,3398,54,111,18,5,2721,582,6391,1.220466281,53.16851823,0.844938194,1.736817399,0.281646065,0.281646065,42.57549679,,,6973
316021421,121,7208,32,40,18,14,4794,804,12231,0.98928951,58.9322214,0.261630284,0.327037855,0.147167035,0.147167035,39.19548688,,,13035
316021422,75,3679,27,27,21,3,3720,573,7557,0.992457324,48.68333995,0.357284637,0.357284637,0.277888051,0.277888051,49.22588329,,,8130
316021423,72,4743,35,45,10,8,4802,673,9719,0.740816956,48.80131701,0.360119354,0.463010598,0.102891244,0.102891244,49.40837535,,,10392
316021424,92,4667,34,83,60,4,5041,687,9984,0.921474359,46.74479167,0.340544872,0.831330128,0.600961538,0.600961538,50.49078526,,,10671
316021580,93,6528,167,195,34,18,7837,840,14867,0.625546512,43.90932939,1.1232932,1.311629784,0.228694424,0.228694424,52.71406471,,,15707
316021581,88,6878,64,83,18,0,6267,1012,13385,0.657452372,51.38587972,0.47814718,0.620097124,0.134478894,0.134478894,46.82106836,,,14397
316031425,153,6349,40,56,23,14,8290,1016,14932,1.024645058,42.51942138,0.267881061,0.375033485,0.15403161,0.15403161,55.51834985,,,15948
316031426,109,5398,36,57,18,16,5439,887,11074,0.98428752,48.74480766,0.325085787,0.514719162,0.162542893,0.162542893,49.11504425,,,11961
316031427,276,9984,178,403,109,22,9992,2355,20972,1.316040435,47.60633225,0.848750715,1.921609765,0.519740607,0.519740607,47.64447835,,,23327
316031428,135,5434,78,155,37,13,5615,972,11471,1.17688083,47.37163281,0.679975591,1.351233545,0.322552524,0.322552524,48.94952489,,,12443
316051434,61,2187,20,22,12,29,2409,395,4725,1.291005291,46.28571429,0.423280423,0.465608466,0.253968254,0.253968254,50.98412698,,,5120
316051435,80,4439,39,57,10,27,4009,674,8670,0.92272203,51.19953864,0.44982699,0.657439446,0.115340254,0.115340254,46.23990773,,,9344
316051437,82,2587,25,12,11,23,3616,493,6358,1.289713746,40.68889588,0.393205411,0.188738597,0.173010381,0.173010381,56.87323058,,,6851
316051438,129,4435,52,27,10,9,4949,931,9607,1.342770896,46.16425523,0.541271989,0.281045071,0.104090767,0.104090767,51.51452066,,,10538
316051543,49,1479,11,0,8,14,2237,312,3795,1.291172596,38.97233202,0.289855072,0,0.210803689,0.210803689,58.94598155,,,4107
316051544,105,4323,47,45,28,26,5464,653,10041,1.045712578,43.05348073,0.468080868,0.448162534,0.278856688,0.278856688,54.41689075,,,10694
316061439,74,3908,79,28,7,3,4406,744,8511,0.869463048,45.91704853,0.928210551,0.328986018,0.082246505,0.082246505,51.76829985,,,9255
316061440,157,3337,70,40,9,11,4559,929,8181,1.919080797,40.78963452,0.85564112,0.488937783,0.110011001,0.110011001,55.72668378,,,9110
316061441,58,2852,15,4,8,3,3128,485,6067,0.955991429,47.00840613,0.247239163,0.065930443,0.131860887,0.131860887,51.55760672,,,6552
316061442,182,5970,80,128,46,14,8109,1127,14525,1.253012048,41.10154905,0.550774527,0.881239243,0.316695353,0.316695353,55.82788296,,,15652
316061443,96,2909,30,13,0,6,3099,664,6166,1.556925073,47.17807331,0.486539085,0.210833604,0,0,50.25948751,,,6830
316061444,200,4942,43,16,9,4,5489,941,10702,1.868809568,46.17828443,0.401794057,0.149504765,0.084096431,0.084096431,51.2894786,,,11643
316071545,65,4974,49,43,27,5,4928,654,10096,0.643819334,49.26703645,0.485340729,0.425911252,0.267432647,0.267432647,48.81141046,,,10750
316071546,45,2024,47,4,9,3,1993,277,4126,1.090644692,49.0547746,1.13911779,0.096946195,0.218128938,0.218128938,48.30344159,,,4403
316071547,131,4593,45,19,14,9,6626,914,11434,1.14570579,40.16966941,0.393563058,0.166171069,0.12244184,0.12244184,57.94997376,,,12348
316071548,245,9672,99,90,80,8,10719,1572,20920,1.171128107,46.2332696,0.473231358,0.430210325,0.382409178,0.382409178,51.23804971,,,22492
316081549,275,9211,88,44,24,14,12412,2153,22054,1.246939331,41.76566609,0.399020586,0.199510293,0.108823796,0.108823796,56.2800399,,,24207
317011445,27,4792,20,13,11,3,2578,462,7437,0.363049617,64.43458384,0.268925642,0.174801667,0.147909103,0.147909103,34.66451526,,,7899
317011446,234,7141,643,940,597,4,4054,968,13608,1.71957672,52.47648442,4.72516167,6.907701352,4.38712522,4.38712522,29.79129924,,,14576
317011447,71,5609,396,148,180,3,3647,778,10045,0.706819313,55.83872573,3.942259831,1.473369836,1.791936287,1.791936287,36.30662021,,,10823
317011448,130,3706,95,310,406,3,2644,646,7305,1.779603012,50.73237509,1.300479124,4.24366872,5.557837098,5.557837098,36.19438741,,,7951
317011449,24,4024,20,0,4,0,2603,389,6670,0.35982009,60.32983508,0.299850075,0,0.059970015,0.059970015,39.02548726,,,7059
317011450,74,9204,30,35,23,6,4504,710,13872,0.533448674,66.34948097,0.216262976,0.252306805,0.165801615,0.165801615,32.46828143,,,14582
317011451,60,6770,38,14,15,0,4054,996,10947,0.548095369,61.84342742,0.347127067,0.127888919,0.137023842,0.137023842,37.03297707,,,11943
317011452,134,4805,68,227,163,6,1881,314,7281,1.840406538,65.99368219,0.933937646,3.117703612,2.238703475,2.238703475,25.83436341,,,7595
317011453,189,4762,494,102,44,10,3692,755,9284,2.035760448,51.29254632,5.320982335,1.098664369,0.473933649,0.473933649,39.76734166,,,10039
317011454,50,3025,291,30,26,4,2434,574,5852,0.854408749,51.69172932,4.97265892,0.512645249,0.44429255,0.44429255,41.59261791,,,6426
317011455,142,5170,74,136,36,6,2714,393,8275,1.716012085,62.47734139,0.894259819,1.643504532,0.435045317,0.435045317,32.79758308,,,8668
317011456,205,6840,482,212,173,6,4971,1103,12884,1.59112077,53.08910276,3.741074201,1.645451723,1.342750699,1.342750699,38.58273828,,,13987
317011457,103,5686,217,102,57,12,3793,563,9970,1.033099298,57.03109328,2.176529589,1.023069208,0.571715145,0.571715145,38.0441324,,,10533
317011458,75,9512,140,121,83,3,4921,996,14852,0.504982494,64.04524643,0.942633989,0.81470509,0.558847293,0.558847293,33.1335847,,,15848
317011459,73,7631,387,63,34,4,4888,1034,13078,0.558189326,58.3499006,2.959168069,0.481725034,0.25997859,0.25997859,37.37574553,,,14112
318011460,45,5864,32,28,13,0,2034,961,8026,0.560677797,73.06254672,0.398704211,0.348866185,0.161973586,0.161973586,25.34263643,,,8987
318011461,37,5029,8,16,10,0,1778,779,6879,0.537868876,73.10655619,0.116295973,0.232591947,0.145369967,0.145369967,25.84678006,,,7658
318011462,49,3874,25,33,12,0,2813,1228,6812,0.719318849,56.87022901,0.366999413,0.484439225,0.176159718,0.176159718,41.29477393,,,8040
318011463,0,2066,0,3,0,0,1097,579,3175,0,65.07086614,0,0.094488189,0,0,34.5511811,,,3754
318011464,13,3004,17,6,3,0,991,424,4031,0.32250062,74.522451,0.42173158,0.14884644,0.07442322,0.07442322,24.58447035,,,4455
318011465,29,4447,8,12,0,0,1351,616,5846,0.496065686,76.06910708,0.136845706,0.20526856,0,0,23.10981868,,,6462
318011466,0,1599,5,0,4,0,347,152,1946,0,82.16855087,0.256937307,0,0.205549846,0.205549846,17.83144913,,,2098
318021467,60,2314,56,70,125,0,1725,444,4353,1.378359752,53.1587411,1.286469102,1.608086377,2.871582816,2.871582816,39.62784287,,,4797
318021468,116,4948,73,174,75,4,3254,1465,8651,1.340885447,57.19569992,0.843833083,2.01132817,0.866951797,0.866951797,37.61414865,,,10116
318021469,29,1559,16,12,5,4,1321,248,2944,0.985054348,52.95516304,0.543478261,0.407608696,0.169836957,0.169836957,44.87092391,,,3192
318021470,32,4515,45,63,17,5,3470,369,8146,0.392830837,55.42597594,0.552418365,0.773385711,0.208691382,0.208691382,42.59759391,,,8515
318021471,47,5085,52,43,24,0,4452,1094,9705,0.48428645,52.39567233,0.535806285,0.443070582,0.247295209,0.247295209,45.87326121,,,10799
318021472,59,3114,35,60,69,5,2087,420,5424,1.087758112,57.41150442,0.645280236,1.10619469,1.272123894,1.272123894,38.47713864,,,5844
318021474,174,3440,120,234,163,10,3029,712,7156,2.431525992,48.07154835,1.676914477,3.269983231,2.277808832,2.277808832,42.32811627,,,7868
318021475,61,2725,51,42,25,0,2604,769,5504,1.108284884,49.50944767,0.926598837,0.763081395,0.454215116,0.454215116,47.31104651,,,6273
318021476,69,3413,40,26,42,6,3159,838,6748,1.022525193,50.57794902,0.592768228,0.385299348,0.622406639,0.622406639,46.81387078,,,7586
318021477,18,1956,20,7,22,4,1496,385,3522,0.511073254,55.53662692,0.567859171,0.19875071,0.624645088,0.624645088,42.47586599,,,3907
318021478,61,2331,51,41,45,6,2360,524,4891,1.247188714,47.65896545,1.042731548,0.838274382,0.920057248,0.920057248,48.25189123,,,5415
318021479,33,2168,61,20,48,3,1980,419,4309,0.765838942,50.31329775,1.41564168,0.464144813,1.113947552,1.113947552,45.9503365,,,4728
318021480,43,4906,79,4,13,4,4539,1095,9588,0.448477263,51.16812683,0.8239466,0.041718815,0.135586149,0.135586149,47.34042553,,,10683
318021481,75,3906,45,20,30,0,2898,718,6975,1.075268817,56,0.64516129,0.286738351,0.430107527,0.430107527,41.5483871,,,7693
318021482,79,8105,68,76,53,0,5606,950,13994,0.564527655,57.91767901,0.485922538,0.543089896,0.378733743,0.378733743,40.06002573,,,14944
318021483,56,889,11,0,4,3,1216,301,2174,2.575896964,40.89236431,0.505979761,0,0.18399264,0.18399264,55.93376265,,,2475
318021484,83,5358,47,53,42,0,3903,619,9491,0.874512696,56.45348225,0.495205985,0.55842377,0.442524497,0.442524497,41.12316932,,,10110
318021485,19,1850,27,17,55,0,1376,253,3341,0.568692008,55.37264292,0.808141275,0.508829692,1.646213708,1.646213708,41.18527387,,,3594
318021486,51,3011,28,6,7,0,2786,675,5891,0.865727381,51.11186556,0.475301307,0.10185028,0.118825327,0.118825327,47.29248005,,,6566
318021487,64,3391,39,150,49,5,2839,487,6546,0.977696303,51.80262756,0.595783685,2.29147571,0.748548732,0.748548732,43.36999694,,,7033
318021488,44,2283,34,34,12,7,2263,628,4668,0.942587832,48.90745501,0.728363325,0.728363325,0.257069409,0.257069409,48.479006,,,5296
318021489,23,2318,25,0,4,6,1815,581,4186,0.549450549,55.37505972,0.597228858,0,0.095556617,0.095556617,43.3588151,,,4767
318021490,103,4119,41,142,39,17,3702,966,8150,1.263803681,50.5398773,0.503067485,1.742331288,0.478527607,0.478527607,45.42331288,,,9116
318021491,36,2425,31,5,13,0,2020,1560,4531,0.794526595,53.52019422,0.684175679,0.110350916,0.286912381,0.286912381,44.58177003,,,6091
318021582,83,8551,97,57,46,3,9130,1372,17965,0.462009463,47.59810743,0.53993877,0.317283607,0.256053437,0.256053437,50.82104091,,,19337
318021583,35,2753,34,3,15,0,2787,442,5632,0.621448864,48.88139205,0.603693182,0.053267045,0.266335227,0.266335227,49.48508523,,,6074
319011492,71,2835,14,42,45,0,2255,393,5266,1.348271933,53.8359286,0.265856438,0.797569313,0.854538549,0.854538549,42.82187619,,,5659
319011493,124,9997,63,41,81,13,7522,1171,17837,0.695184168,56.04642036,0.353198408,0.229859281,0.454112239,0.454112239,42.17076863,,,19008
319011494,49,2635,10,7,4,0,2325,351,5033,0.973574409,52.35446056,0.198688655,0.139082058,0.079475462,0.079475462,46.19511226,,,5384
319011495,137,2529,39,126,96,3,2628,696,5551,2.468023779,45.55935867,0.702576112,2.269861286,1.729418123,1.729418123,47.34282111,,,6247
319011496,79,2976,32,35,30,0,2264,377,5427,1.45568454,54.83692648,0.589644371,0.64492353,0.552791598,0.552791598,41.71733923,,,5804
319011497,91,3694,44,34,51,4,2883,655,6793,1.339614309,54.37950832,0.6477256,0.500515236,0.750772854,0.750772854,42.44074783,,,7448
319011498,95,4211,37,10,9,0,3899,1010,8266,1.149286233,50.94362449,0.447616743,0.120977498,0.108879748,0.108879748,47.16912654,,,9276
319011499,67,5250,36,6,11,3,4116,1288,9490,0.706006322,55.32139094,0.379346681,0.063224447,0.115911486,0.115911486,43.3719705,,,10778
319011500,62,3901,34,37,26,0,2904,446,6960,0.890804598,56.04885057,0.488505747,0.531609195,0.373563218,0.373563218,41.72413793,,,7406
319011501,49,2855,30,38,26,3,2400,415,5394,0.908416759,52.92918057,0.556173526,0.704486466,0.482017056,0.482017056,44.49388209,,,5809
319011502,87,5428,53,35,26,0,4462,894,10088,0.862410785,53.80650278,0.525376685,0.346946868,0.257731959,0.257731959,44.23076923,,,10982
319021503,51,3236,22,112,39,0,2063,873,5522,0.923578414,58.60195581,0.398406375,2.028250634,0.706265846,0.706265846,37.3596523,,,6395
319021504,28,2510,46,3,12,5,2064,734,4668,0.59982862,53.77035133,0.985432734,0.064267352,0.257069409,0.257069409,44.2159383,,,5402
319021505,74,5292,57,34,20,0,4212,850,9695,0.763280041,54.58483755,0.587931924,0.350696235,0.206291903,0.206291903,43.44507478,,,10545
319021506,35,4861,65,14,14,3,3360,1127,8363,0.418510104,58.12507473,0.77723305,0.167404042,0.167404042,0.167404042,40.17696999,,,9490
319021507,16,2205,10,4,7,0,1445,470,3687,0.433957147,59.80471928,0.271223217,0.108489287,0.189856252,0.189856252,39.19175481,,,4157
319021508,10,1989,5,9,0,0,1219,434,3239,0.308737265,61.40784193,0.154368632,0.277863538,0,0,37.63507255,,,3673
319021509,56,4581,88,10,10,0,3987,1269,8734,0.64117243,52.45019464,1.007556675,0.114495077,0.114495077,0.114495077,45.64918708,,,10003
319021510,0,7,0,0,0,0,0,7,10,0,70,0,0,0,0,0,,,17
319031511,44,3135,27,3,3,3,2680,672,5896,0.746268657,53.17164179,0.457937585,0.050881954,0.050881954,0.050881954,45.45454545,,,6568
319031512,82,6479,101,37,32,5,6934,1193,13673,0.59972208,47.385358,0.738682074,0.270606304,0.234037885,0.234037885,50.71308418,,,14866
319031513,38,3840,26,15,26,8,3086,519,7042,0.539619426,54.52996308,0.369213292,0.213007668,0.369213292,0.369213292,43.82277762,,,7561
319031514,136,8934,118,20,14,6,9121,2002,18357,0.740861797,48.66808302,0.642806559,0.108950264,0.076265185,0.076265185,49.68676799,,,20359
319031515,27,1804,14,0,0,0,1485,453,3335,0.809595202,54.09295352,0.419790105,0,0,0,44.52773613,,,3788
319041516,33,2769,19,18,8,0,2593,337,5438,0.60684075,50.91945568,0.349393159,0.331004046,0.147112909,0.147112909,47.68297168,,,5775
319041517,25,2811,12,25,13,3,2371,313,5261,0.47519483,53.43090667,0.228093518,0.47519483,0.247101312,0.247101312,45.06747767,,,5574
319041518,163,7742,83,147,86,14,6401,1213,14643,1.113159872,52.8716793,0.566823738,1.003892645,0.587311343,0.587311343,43.71371987,,,15856
319041519,56,2753,37,12,6,0,2318,527,5191,1.078790214,53.03409748,0.712772106,0.231169332,0.115584666,0.115584666,44.65420921,,,5718
319041520,140,7488,111,53,52,10,6573,1374,14412,0.971412712,51.95670275,0.770191507,0.367749098,0.360810436,0.360810436,45.60782681,,,15786
319041521,110,7140,61,44,59,8,6187,1180,13601,0.808764061,52.49613999,0.448496434,0.323505625,0.433791633,0.433791633,45.48930226,,,14781
319051522,45,5041,42,18,6,5,4461,975,9619,0.467824098,52.40669508,0.436635825,0.187129639,0.062376546,0.062376546,46.37696226,,,10594
319051523,17,1475,11,0,0,0,1280,268,2783,0.610851599,53.00035932,0.395256917,0,0,0,45.99353216,,,3051
319051524,103,8403,104,39,12,4,7685,2206,16352,0.629892368,51.38820939,0.636007828,0.238502935,0.073385519,0.073385519,46.9973092,,,18558
319051525,63,4422,51,8,15,0,3897,1097,8451,0.745473908,52.32516862,0.603478878,0.094663353,0.177493788,0.177493788,46.11288605,,,9548
319051526,31,3045,12,19,6,0,2311,447,5425,0.571428571,56.12903226,0.221198157,0.350230415,0.110599078,0.110599078,42.59907834,,,5872
397979799,0,28,0,0,0,0,17,135,48,0,58.33333333,0,0,0,0,35.41666667,,,183
399999499,126,4435,91,46,76,14,5943,3935,10735,1.173730787,41.31346064,0.847694457,0.428504891,0.707964602,0.707964602,55.36096879,,,14670
401011001,893,4276,164,583,519,28,9770,1973,16229,5.502495533,26.34789574,1.010536694,3.592334709,3.197978927,3.197978927,60.20087498,,,18202
401011002,137,2633,40,124,127,11,3134,620,6203,2.208608738,42.44720297,0.644849266,1.999032726,2.047396421,2.047396421,50.52394003,,,6823
401021003,31,2807,34,7,0,0,3661,508,6543,0.473788782,42.90081003,0.519639309,0.106984564,0,0,55.95292679,,,7051
401021004,157,6325,69,18,25,36,10644,934,17274,0.908880398,36.61572305,0.399444251,0.104202848,0.144726178,0.144726178,61.61861758,,,18208
401021005,39,2087,24,12,0,4,2242,318,4408,0.884754991,47.34573503,0.54446461,0.272232305,0,0,50.86206897,,,4726
401021006,61,3830,44,12,6,3,4727,767,8681,0.702684023,44.11934109,0.506854049,0.138232922,0.069116461,0.069116461,54.45225204,,,9448
401021007,187,8516,167,115,96,8,11717,1307,20806,0.898779198,40.93050082,0.802653081,0.552725175,0.461405364,0.461405364,56.31548592,,,22113
401021008,51,2220,32,4,0,4,3962,542,6283,0.811714149,35.33343944,0.509310839,0.063663855,0,0,63.05904823,,,6825
401021009,50,1711,27,4,6,4,3163,362,4965,1.007049345,34.4612286,0.543806647,0.080563948,0.120845921,0.120845921,63.70594159,,,5327
